ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_FPUZW4,0,0,0,0,0,0
ID_J55FHB,0,0,0,0,0,0
ID_NUI7QC,0,0,0,0,0,0
ID_PAH8E7,0,0,0,0,0,0
ID_NPER5O,0,0,0,0,0,0
ID_SXC6H6,0,0,0,0,0,0
ID_9ECTWS,0,0,0,0,0,0
ID_BJ7D96,0,0,0,0,0,0
ID_YSS4R7,0,0,0,0,0,0
ID_HKTMZS,0,0,0,0,0,0
ID_BMNQKP,0,0,0,0,0,0
ID_6SD288,0,0,0,0,0,0
ID_VCUVSI,0,0,0,0,0,0
ID_1E6RRT,0,0,0,0,0,0
ID_QWHDJ6,0,0,0,0,0,0
ID_7A81Z0,0,0,0,0,0,0
ID_V1IGD1,0,0,0,0,0,0
ID_KGJM6D,0,0,0,0,0,0
ID_PB7GWB,0,0,0,0,0,0
ID_RU0BM2,0,0,0,0,0,0
ID_KQBP25,0,0,0,0,0,0
ID_S12YPO,0,0,0,0,0,0
ID_4STW9Z,0,0,0,0,0,0
ID_3HJ5U2,0,0,0,0,0,0
ID_IWBR0X,0,0,0,0,0,0
ID_F702MM,0,0,0,0,0,0
ID_P3UTGI,0,0,0,0,0,0
ID_Z5BDVD,0,0,0,0,0,0
ID_POLQ33,0,0,0,0,0,0
ID_00FGHV,0,0,0,0,0,0
ID_YDQNRI,0,0,0,0,0,0
ID_GD1YS3,0,0,0,0,0,0
ID_KQNHNN,0,0,0,0,0,0
ID_R4SVZT,0,0,0,0,0,0
ID_ANQ3L6,0,0,0,0,0,0
ID_GGDIMC,0,0,0,0,0,0
ID_DA5QKQ,0,0,0,0,0,0
ID_ENU5TU,0,0,0,0,0,0
ID_IJNDAU,0,0,0,0,0,0
ID_QNWUIA,0,0,0,0,0,0
ID_0WNG6D,0,0,0,0,0,0
ID_8EX44U,0,0,0,0,0,0
ID_92PU7R,0,0,0,0,0,0
ID_N2FZUH,0,0,0,0,0,0
ID_90OLRU,0,0,0,0,0,0
ID_XZY8MP,0,0,0,0,0,0
ID_HAAT76,0,0,0,0,0,0
ID_U088B7,0,0,0,0,0,0
ID_Q8URMK,0,0,0,0,0,0
ID_GS2DIL,0,0,0,0,0,0
ID_C5THPI,0,0,0,0,0,0
ID_JP5OOL,0,0,0,0,0,0
ID_PX9PLQ,0,0,0,0,0,0
ID_7330RT,0,0,0,0,0,0
ID_O33VRI,0,0,0,0,0,0
ID_YF2V6H,0,0,0,0,0,0
ID_Q7ZF74,0,0,0,0,0,0
ID_8J8ZIO,0,0,0,0,0,0
ID_60GJ5S,0,0,0,0,0,0
ID_2OUBT5,0,0,0,0,0,0
ID_12WOGA,0,0,0,0,0,0
ID_ZWFCLM,0,0,0,0,0,0
ID_VGMTRR,0,0,0,0,0,0
ID_5YECKD,0,0,0,0,0,0
ID_2149G2,0,0,0,0,0,0
ID_KIDIEK,0,0,0,0,0,0
ID_5KFOE3,0,0,0,0,0,0
ID_CJJFN7,0,0,0,0,0,0
ID_KMFM96,0,0,0,0,0,0
ID_XK9L0I,0,0,0,0,0,0
ID_06TUVJ,0,0,0,0,0,0
ID_XHG003,0,0,0,0,0,0
ID_NX5RVU,0,0,0,0,0,0
ID_9TQ75E,0,0,0,0,0,0
ID_N7FKWB,0,0,0,0,0,0
ID_6YYGIZ,0,0,0,0,0,0
ID_2FSC9D,0,0,0,0,0,0
ID_SJQSN7,0,0,0,0,0,0
ID_1D43WK,0,0,0,0,0,0
ID_UPPKDE,0,0,0,0,0,0
ID_WLOGY7,0,0,0,0,0,0
ID_6IE66T,0,0,0,0,0,0
ID_JLGA9S,0,0,0,0,0,0
ID_AWHF2K,0,0,0,0,0,0
ID_UHB821,0,0,0,0,0,0
ID_I1RLPK,0,0,0,0,0,0
ID_FZ714I,0,0,0,0,0,0
ID_BW2KFV,0,0,0,0,0,0
ID_WZ4ZLP,0,0,0,0,0,0
ID_A804C8,0,0,0,0,0,0
ID_O0SAC9,0,0,0,0,0,0
ID_2FZGUI,0,0,0,0,0,0
ID_048GQG,0,0,0,0,0,0
ID_J1UM6R,0,0,0,0,0,0
ID_T5VKMK,0,0,0,0,0,0
ID_0BYJ5N,0,0,0,0,0,0
ID_K8ESYM,0,0,0,0,0,0
ID_KNY5YG,0,0,0,0,0,0
ID_D2DLCV,0,0,0,0,0,0
ID_UYNICE,0,0,0,0,0,0
ID_G60X6Z,0,0,0,0,0,0
ID_HSPNIW,0,0,0,0,0,0
ID_5VE34C,0,0,0,0,0,0
ID_1UIH4F,0,0,0,0,0,0
ID_J6NXSU,0,0,0,0,0,0
ID_VBT4T1,0,0,0,0,0,0
ID_3A48N3,0,0,0,0,0,0
ID_8JDABW,0,0,0,0,0,0
ID_RXFZLF,0,0,0,0,0,0
ID_VFFFGX,0,0,0,0,0,0
ID_NFHSAZ,0,0,0,0,0,0
ID_7ZY0NG,0,0,0,0,0,0
ID_8QIBCL,0,0,0,0,0,0
ID_MNWT6P,0,0,0,0,0,0
ID_S8PJBH,0,0,0,0,0,0
ID_GSOEX8,0,0,0,0,0,0
ID_65S4A3,0,0,0,0,0,0
ID_01C6IY,0,0,0,0,0,0
ID_4QEIOH,0,0,0,0,0,0
ID_KQAT5X,0,0,0,0,0,0
ID_FHFMAM,0,0,0,0,0,0
ID_16IYHJ,0,0,0,0,0,0
ID_S2R9OO,0,0,0,0,0,0
ID_1YPD87,0,0,0,0,0,0
ID_IZPAAG,0,0,0,0,0,0
ID_LU1WVW,0,0,0,0,0,0
ID_JYWA52,0,0,0,0,0,0
ID_DAAUON,0,0,0,0,0,0
ID_63MA7T,0,0,0,0,0,0
ID_WPMWMW,0,0,0,0,0,0
ID_XWS3E2,0,0,0,0,0,0
ID_RQW2NY,0,0,0,0,0,0
ID_CF06U6,0,0,0,0,0,0
ID_K9GCJZ,0,0,0,0,0,0
ID_UDX6J6,0,0,0,0,0,0
ID_YEK3N6,0,0,0,0,0,0
ID_RZMYEA,0,0,0,0,0,0
ID_KGBQSU,0,0,0,0,0,0
ID_ANMF9T,0,0,0,0,0,0
ID_12IR7V,0,0,0,0,0,0
ID_7L6OKC,0,0,0,0,0,0
ID_L18EB0,0,0,0,0,0,0
ID_KS8ESR,0,0,0,0,0,0
ID_MGLJCN,0,0,0,0,0,0
ID_K6VD1U,0,0,0,0,0,0
ID_NBOI6E,0,0,0,0,0,0
ID_295N8V,0,0,0,0,0,0
ID_8GVR4A,0,0,0,0,0,0
ID_92ZY5Y,0,0,0,0,0,0
ID_UOTTW5,0,0,0,0,0,0
ID_NUS824,0,0,0,0,0,0
ID_6M47S2,0,0,0,0,0,0
ID_QU3QNZ,0,0,0,0,0,0
ID_V0BREC,0,0,0,0,0,0
ID_A6QKLH,0,0,0,0,0,0
ID_210G9G,0,0,0,0,0,0
ID_9RATZ5,0,0,0,0,0,0
ID_B0QCIA,0,0,0,0,0,0
ID_EPSM9H,0,0,0,0,0,0
ID_36E2M8,0,0,0,0,0,0
ID_XJB20Q,0,0,0,0,0,0
ID_V6J8WF,0,0,0,0,0,0
ID_B8PE1F,0,0,0,0,0,0
ID_D3HW6G,0,0,0,0,0,0
ID_8L8UWY,0,0,0,0,0,0
ID_C4XYDR,0,0,0,0,0,0
ID_9ZHQSC,0,0,0,0,0,0
ID_VV6B0Z,0,0,0,0,0,0
ID_LJ3UDV,0,0,0,0,0,0
ID_SMRPHF,0,0,0,0,0,0
ID_8P2W83,0,0,0,0,0,0
ID_9AOX8N,0,0,0,0,0,0
ID_0V4XZ0,0,0,0,0,0,0
ID_71YN0L,0,0,0,0,0,0
ID_BSCWO5,0,0,0,0,0,0
ID_1CJ5FO,0,0,0,0,0,0
ID_L620RV,0,0,0,0,0,0
ID_XQT8TW,0,0,0,0,0,0
ID_N5ZN4G,0,0,0,0,0,0
ID_V12YNL,0,0,0,0,0,0
ID_A3DNUK,0,0,0,0,0,0
ID_5B3NF6,0,0,0,0,0,0
ID_41NZ9C,0,0,0,0,0,0
ID_JDHBFC,0,0,0,0,0,0
ID_IY9L9I,0,0,0,0,0,0
ID_U2SJ08,0,0,0,0,0,0
ID_ESM8N8,0,0,0,0,0,0
ID_Y8LOYK,0,0,0,0,0,0
ID_B7XTJ9,0,0,0,0,0,0
ID_KE6EOH,0,0,0,0,0,0
ID_ZOEHP1,0,0,0,0,0,0
ID_OF19CG,0,0,0,0,0,0
ID_YUT4M4,0,0,0,0,0,0
ID_CWUZQ1,0,0,0,0,0,0
ID_6FWUC1,0,0,0,0,0,0
ID_4AWIOL,0,0,0,0,0,0
ID_MSJYWZ,0,0,0,0,0,0
ID_N9NW32,0,0,0,0,0,0
ID_STP6PQ,0,0,0,0,0,0
ID_2Q1AXB,0,0,0,0,0,0
ID_X8CXRN,0,0,0,0,0,0
ID_ZEJHY1,0,0,0,0,0,0
ID_JT0RBZ,0,0,0,0,0,0
ID_GXNTBL,0,0,0,0,0,0
ID_I4N3U4,0,0,0,0,0,0
ID_CFDN0Q,0,0,0,0,0,0
ID_6SL7FX,0,0,0,0,0,0
ID_D4UOPR,0,0,0,0,0,0
ID_V2FWTM,0,0,0,0,0,0
ID_XR61KW,0,0,0,0,0,0
ID_0LJATN,0,0,0,0,0,0
ID_81ZCO6,0,0,0,0,0,0
ID_T74SPZ,0,0,0,0,0,0
ID_2Q0H2I,0,0,0,0,0,0
ID_XZC1XA,0,0,0,0,0,0
ID_9EVQEO,0,0,0,0,0,0
ID_TBMDR7,0,0,0,0,0,0
ID_PX3V1E,0,0,0,0,0,0
ID_GFNMAQ,0,0,0,0,0,0
ID_4IKKFX,0,0,0,0,0,0
ID_PXX6LX,0,0,0,0,0,0
ID_9Y7QYI,0,0,0,0,0,0
ID_NCMGQO,0,0,0,0,0,0
ID_L1RS7T,0,0,0,0,0,0
ID_UBNAI1,0,0,0,0,0,0
ID_ZLFFSD,0,0,0,0,0,0
ID_89E64C,0,0,0,0,0,0
ID_ZGKPYC,0,0,0,0,0,0
ID_TQ2SKG,0,0,0,0,0,0
ID_SYXTO4,0,0,0,0,0,0
ID_4OJFGR,0,0,0,0,0,0
ID_RSKO1F,0,0,0,0,0,0
ID_H8UYPI,0,0,0,0,0,0
ID_8GEYYG,0,0,0,0,0,0
ID_P2D00R,0,0,0,0,0,0
ID_90GUIW,0,0,0,0,0,0
ID_T3J7SY,0,0,0,0,0,0
ID_2V5UEE,0,0,0,0,0,0
ID_E9CUC6,0,0,0,0,0,0
ID_5R7WSC,0,0,0,0,0,0
ID_OF67ZH,0,0,0,0,0,0
ID_0ZINW1,0,0,0,0,0,0
ID_XCZR6Z,0,0,0,0,0,0
ID_3J6JIM,0,0,0,0,0,0
ID_0KVUYB,0,0,0,0,0,0
ID_31AGWA,0,0,0,0,0,0
ID_JOHIEH,0,0,0,0,0,0
ID_SY5ACF,0,0,0,0,0,0
ID_51HR8B,0,0,0,0,0,0
ID_FBOIDY,0,0,0,0,0,0
ID_KXXYIZ,0,0,0,0,0,0
ID_7JDECQ,0,0,0,0,0,0
ID_ZNDJO0,0,0,0,0,0,0
ID_NO00XI,0,0,0,0,0,0
ID_MXVMHB,0,0,0,0,0,0
ID_47X9RR,0,0,0,0,0,0
ID_875Q3P,0,0,0,0,0,0
ID_0CP43G,0,0,0,0,0,0
ID_BLCTDI,0,0,0,0,0,0
ID_V7NFWN,0,0,0,0,0,0
ID_RZH309,0,0,0,0,0,0
ID_MKWIN3,0,0,0,0,0,0
ID_M5QVXA,0,0,0,0,0,0
ID_KEMXON,0,0,0,0,0,0
ID_UF64U6,0,0,0,0,0,0
ID_390VSL,0,0,0,0,0,0
ID_E1PRPX,0,0,0,0,0,0
ID_4XBB4P,0,0,0,0,0,0
ID_FDZWH6,0,0,0,0,0,0
ID_CYGOO8,0,0,0,0,0,0
ID_7ILHH1,0,0,0,0,0,0
ID_3J4B56,0,0,0,0,0,0
ID_Y5SQ1L,0,0,0,0,0,0
ID_LIBKDI,0,0,0,0,0,0
ID_6S3LGU,0,0,0,0,0,0
ID_CCL3L7,0,0,0,0,0,0
ID_N51IQT,0,0,0,0,0,0
ID_KVRLKK,0,0,0,0,0,0
ID_NH7ABP,0,0,0,0,0,0
ID_VTBHST,0,0,0,0,0,0
ID_4KV1ZV,0,0,0,0,0,0
ID_5Z1DAT,0,0,0,0,0,0
ID_ZXQRP1,0,0,0,0,0,0
ID_16O9TG,0,0,0,0,0,0
ID_86Z5BT,0,0,0,0,0,0
ID_02VGAQ,0,0,0,0,0,0
ID_7UZ111,0,0,0,0,0,0
ID_2X5YMF,0,0,0,0,0,0
ID_PPMQQ3,0,0,0,0,0,0
ID_IR01XD,0,0,0,0,0,0
ID_GEWJ3P,0,0,0,0,0,0
ID_H3GX6C,0,0,0,0,0,0
ID_DJ6NAP,0,0,0,0,0,0
ID_QLXTHH,0,0,0,0,0,0
ID_E1CQQL,0,0,0,0,0,0
ID_1LB0SW,0,0,0,0,0,0
ID_LRT2RR,0,0,0,0,0,0
ID_4OCPML,0,0,0,0,0,0
ID_3PPVTQ,0,0,0,0,0,0
ID_OHA3B2,0,0,0,0,0,0
ID_X2EZX0,0,0,0,0,0,0
ID_N7CKJM,0,0,0,0,0,0
ID_ED5XL6,0,0,0,0,0,0
ID_UPMG2P,0,0,0,0,0,0
ID_I8ZJUM,0,0,0,0,0,0
ID_T01X1E,0,0,0,0,0,0
ID_TX3T1U,0,0,0,0,0,0
ID_BK85LX,0,0,0,0,0,0
ID_I3EHXO,0,0,0,0,0,0
ID_S6GDVH,0,0,0,0,0,0
ID_Q29IAO,0,0,0,0,0,0
ID_CM5IWG,0,0,0,0,0,0
ID_Y0V2PI,0,0,0,0,0,0
ID_9QINRQ,0,0,0,0,0,0
ID_JFKDW9,0,0,0,0,0,0
ID_GO0M2G,0,0,0,0,0,0
ID_PIGI7K,0,0,0,0,0,0
ID_IJXCEY,0,0,0,0,0,0
ID_VI4U4R,0,0,0,0,0,0
ID_258MZC,0,0,0,0,0,0
ID_H18RCQ,0,0,0,0,0,0
ID_07BV8U,0,0,0,0,0,0
ID_VZICF1,0,0,0,0,0,0
ID_WRL982,0,0,0,0,0,0
ID_9YG2KN,0,0,0,0,0,0
ID_KERY7T,0,0,0,0,0,0
ID_SZCEKW,0,0,0,0,0,0
ID_6O5TR9,0,0,0,0,0,0
ID_2VWEN3,0,0,0,0,0,0
ID_390114,0,0,0,0,0,0
ID_414HOK,0,0,0,0,0,0
ID_OM9I7H,0,0,0,0,0,0
ID_UAFWJ8,0,0,0,0,0,0
ID_JEO0RE,0,0,0,0,0,0
ID_2FK7L8,0,0,0,0,0,0
ID_BR0ZVK,0,0,0,0,0,0
ID_4XW3SG,0,0,0,0,0,0
ID_ND0JUF,0,0,0,0,0,0
ID_LRK0VM,0,0,0,0,0,0
ID_F9LL3S,0,0,0,0,0,0
ID_QYNGUD,0,0,0,0,0,0
ID_RZE5NT,0,0,0,0,0,0
ID_Y3XGHG,0,0,0,0,0,0
ID_PAN2FG,0,0,0,0,0,0
ID_E1VE1N,0,0,0,0,0,0
ID_V9V15D,0,0,0,0,0,0
ID_6LSQM7,0,0,0,0,0,0
ID_O5CMPP,0,0,0,0,0,0
ID_7UEYP5,0,0,0,0,0,0
ID_GE4M9Q,0,0,0,0,0,0
ID_V2I3KR,0,0,0,0,0,0
ID_O59IL2,0,0,0,0,0,0
ID_2RX566,0,0,0,0,0,0
ID_3TZG4C,0,0,0,0,0,0
ID_QB7IZK,0,0,0,0,0,0
ID_XCQ47J,0,0,0,0,0,0
ID_GEIU3Q,0,0,0,0,0,0
ID_BAJPY0,0,0,0,0,0,0
ID_BSVNKG,0,0,0,0,0,0
ID_QM4O2S,0,0,0,0,0,0
ID_ZB10X6,0,0,0,0,0,0
ID_VLOALM,0,0,0,0,0,0
ID_CG3L2H,0,0,0,0,0,0
ID_VAG0Q5,0,0,0,0,0,0
ID_7J1S3Y,0,0,0,0,0,0
ID_JW1LBC,0,0,0,0,0,0
ID_083PSL,0,0,0,0,0,0
ID_EALA41,0,0,0,0,0,0
ID_3ZIHQR,0,0,0,0,0,0
ID_F5HANJ,0,0,0,0,0,0
ID_DHARBL,0,0,0,0,0,0
ID_H3K94A,0,0,0,0,0,0
ID_BV33ZV,0,0,0,0,0,0
ID_GOSZ8L,0,0,0,0,0,0
ID_S9JF8F,0,0,0,0,0,0
ID_UOLBI5,0,0,0,0,0,0
ID_K3PNUV,0,0,0,0,0,0
ID_ANWYJ9,0,0,0,0,0,0
ID_AMSE7R,0,0,0,0,0,0
ID_I88AP8,0,0,0,0,0,0
ID_NWA3L6,0,0,0,0,0,0
ID_BEJ4NZ,0,0,0,0,0,0
ID_QW38O7,0,0,0,0,0,0
ID_0BO03Q,0,0,0,0,0,0
ID_CKOUOI,0,0,0,0,0,0
ID_LB4MOB,0,0,0,0,0,0
ID_M3EGOP,0,0,0,0,0,0
ID_3DR3OC,0,0,0,0,0,0
ID_CII7S2,0,0,0,0,0,0
ID_PS36LP,0,0,0,0,0,0
ID_UMATGZ,0,0,0,0,0,0
ID_RZXWDX,0,0,0,0,0,0
ID_MBP2SR,0,0,0,0,0,0
ID_26D5YY,0,0,0,0,0,0
ID_F7H73Q,0,0,0,0,0,0
ID_W4PRR2,0,0,0,0,0,0
ID_UY4Z5F,0,0,0,0,0,0
ID_Y8KQBZ,0,0,0,0,0,0
ID_QVEUCL,0,0,0,0,0,0
ID_4ZRHI7,0,0,0,0,0,0
ID_WLTHN7,0,0,0,0,0,0
ID_1FYJNL,0,0,0,0,0,0
ID_D9L64Q,0,0,0,0,0,0
ID_86WW5J,0,0,0,0,0,0
ID_7Y6T5F,0,0,0,0,0,0
ID_H6BCXL,0,0,0,0,0,0
ID_HWUQNT,0,0,0,0,0,0
ID_42K0G3,0,0,0,0,0,0
ID_RJA1CY,0,0,0,0,0,0
ID_KUD6LS,0,0,0,0,0,0
ID_YF4XAS,0,0,0,0,0,0
ID_9L5QZW,0,0,0,0,0,0
ID_PKRBWM,0,0,0,0,0,0
ID_KV5X78,0,0,0,0,0,0
ID_K05FSC,0,0,0,0,0,0
ID_VKADHX,0,0,0,0,0,0
ID_FJ9WOU,0,0,0,0,0,0
ID_42T9XM,0,0,0,0,0,0
ID_9ZLKG2,0,0,0,0,0,0
ID_HXOU9G,0,0,0,0,0,0
ID_WB4AC6,0,0,0,0,0,0
ID_I62XI1,0,0,0,0,0,0
ID_3ZWI9L,0,0,0,0,0,0
ID_3SR2CY,0,0,0,0,0,0
ID_ZBZKT1,0,0,0,0,0,0
ID_O4VQ7G,0,0,0,0,0,0
ID_N744FI,0,0,0,0,0,0
ID_TV8IEH,0,0,0,0,0,0
ID_NMAF4Q,0,0,0,0,0,0
ID_K2ZCCX,0,0,0,0,0,0
ID_R18GZ6,0,0,0,0,0,0
ID_IFP722,0,0,0,0,0,0
ID_IR8CDY,0,0,0,0,0,0
ID_Z2I4JV,0,0,0,0,0,0
ID_6KEY2P,0,0,0,0,0,0
ID_5S0DH2,0,0,0,0,0,0
ID_XNJ95S,0,0,0,0,0,0
ID_H6CCOD,0,0,0,0,0,0
ID_WQCUST,0,0,0,0,0,0
ID_T75BT1,0,0,0,0,0,0
ID_XS9OXI,0,0,0,0,0,0
ID_EA1206,0,0,0,0,0,0
ID_YH37JO,0,0,0,0,0,0
ID_B8H7AK,0,0,0,0,0,0
ID_C09NJ3,0,0,0,0,0,0
ID_0P1U7I,0,0,0,0,0,0
ID_KJZGN2,0,0,0,0,0,0
ID_XBCJ33,0,0,0,0,0,0
ID_QPKPCR,0,0,0,0,0,0
ID_GAOAHL,0,0,0,0,0,0
ID_9KT6CB,0,0,0,0,0,0
ID_KUJ9FC,0,0,0,0,0,0
ID_I81UCW,0,0,0,0,0,0
ID_GB2SDS,0,0,0,0,0,0
ID_X9A4JH,0,0,0,0,0,0
ID_RTGELG,0,0,0,0,0,0
ID_HNXAGO,0,0,0,0,0,0
ID_5FC3QJ,0,0,0,0,0,0
ID_CWTFLH,0,0,0,0,0,0
ID_B38JUX,0,0,0,0,0,0
ID_UH1KTJ,0,0,0,0,0,0
ID_5LLHBD,0,0,0,0,0,0
ID_3YY9DP,0,0,0,0,0,0
ID_744ERE,0,0,0,0,0,0
ID_QV8YW3,0,0,0,0,0,0
ID_G5ERJR,0,0,0,0,0,0
ID_MNB1L3,0,0,0,0,0,0
ID_B84S8R,0,0,0,0,0,0
ID_VI1CDO,0,0,0,0,0,0
ID_31K8SP,0,0,0,0,0,0
ID_3F8T7O,0,0,0,0,0,0
ID_RW3Q5J,0,0,0,0,0,0
ID_T3FYEA,0,0,0,0,0,0
ID_OZU9F0,0,0,0,0,0,0
ID_JLNANL,0,0,0,0,0,0
ID_09QFQF,0,0,0,0,0,0
ID_CJR13W,0,0,0,0,0,0
ID_1U5ABT,0,0,0,0,0,0
ID_J3WB2P,0,0,0,0,0,0
ID_CYJMO0,0,0,0,0,0,0
ID_RIZD06,0,0,0,0,0,0
ID_K565PV,0,0,0,0,0,0
ID_KGPDZS,0,0,0,0,0,0
ID_PD7IH8,0,0,0,0,0,0
ID_FM7JHM,0,0,0,0,0,0
ID_JKUDBT,0,0,0,0,0,0
ID_ZSTDRG,0,0,0,0,0,0
ID_WM2OCW,0,0,0,0,0,0
ID_V2VKWX,0,0,0,0,0,0
ID_Z0V4IF,0,0,0,0,0,0
ID_ZKWY5H,0,0,0,0,0,0
ID_Y92YDT,0,0,0,0,0,0
ID_SUKNX3,0,0,0,0,0,0
ID_UQ2MN7,0,0,0,0,0,0
ID_R4B5Y3,0,0,0,0,0,0
ID_5FIQN2,0,0,0,0,0,0
ID_CK7R8V,0,0,0,0,0,0
ID_9CKT1G,0,0,0,0,0,0
ID_OP7PVS,0,0,0,0,0,0
ID_E958NN,0,0,0,0,0,0
ID_DEFSVV,0,0,0,0,0,0
ID_BKDCXA,0,0,0,0,0,0
ID_I0OGOO,0,0,0,0,0,0
ID_5A0PRD,0,0,0,0,0,0
ID_KEK3CV,0,0,0,0,0,0
ID_G5CBCM,0,0,0,0,0,0
ID_6K7MP9,0,0,0,0,0,0
ID_9972R1,0,0,0,0,0,0
ID_PNK92C,0,0,0,0,0,0
ID_W39B3I,0,0,0,0,0,0
ID_HD9ID6,0,0,0,0,0,0
ID_BN91DN,0,0,0,0,0,0
ID_3GOCN3,0,0,0,0,0,0
ID_ET6KNZ,0,0,0,0,0,0
ID_OTOWTK,0,0,0,0,0,0
ID_WX5YV9,0,0,0,0,0,0
ID_BKG1JJ,0,0,0,0,0,0
ID_N7EE5X,0,0,0,0,0,0
ID_3HJF2B,0,0,0,0,0,0
ID_L77EMA,0,0,0,0,0,0
ID_UONM6Q,0,0,0,0,0,0
ID_ZCOCP7,0,0,0,0,0,0
ID_9HPWEF,0,0,0,0,0,0
ID_48PTGW,0,0,0,0,0,0
ID_GSHF7X,0,0,0,0,0,0
ID_72DBE5,0,0,0,0,0,0
ID_H8FI6N,0,0,0,0,0,0
ID_897NU8,0,0,0,0,0,0
ID_PS57CR,0,0,0,0,0,0
ID_VLC084,0,0,0,0,0,0
ID_0TQQFQ,0,0,0,0,0,0
ID_E94KOM,0,0,0,0,0,0
ID_DBOXYC,0,0,0,0,0,0
ID_Z8WJLG,0,0,0,0,0,0
ID_D7H9P4,0,0,0,0,0,0
ID_HNBXAQ,0,0,0,0,0,0
ID_T0YIRE,0,0,0,0,0,0
ID_9PTBA8,0,0,0,0,0,0
ID_7GNPFS,0,0,0,0,0,0
ID_LDL582,0,0,0,0,0,0
ID_QDFKYG,0,0,0,0,0,0
ID_E9HXCI,0,0,0,0,0,0
ID_VXNUAB,0,0,0,0,0,0
ID_7X3ANU,0,0,0,0,0,0
ID_JHEJ6C,0,0,0,0,0,0
ID_PQEFSA,0,0,0,0,0,0
ID_74362O,0,0,0,0,0,0
ID_ZYEPM4,0,0,0,0,0,0
ID_NO41LI,0,0,0,0,0,0
ID_A1BP0L,0,0,0,0,0,0
ID_833EID,0,0,0,0,0,0
ID_QVFOVQ,0,0,0,0,0,0
ID_E8JXTE,0,0,0,0,0,0
ID_SW35TS,0,0,0,0,0,0
ID_UE2F8Y,0,0,0,0,0,0
ID_EW9NJ2,0,0,0,0,0,0
ID_J6FHL2,0,0,0,0,0,0
ID_UGEC57,0,0,0,0,0,0
ID_VSQBO6,0,0,0,0,0,0
ID_UVXMIM,0,0,0,0,0,0
ID_T058KG,0,0,0,0,0,0
ID_VACRZA,0,0,0,0,0,0
ID_Y56MW9,0,0,0,0,0,0
ID_0DPIA8,0,0,0,0,0,0
ID_3U9J6G,0,0,0,0,0,0
ID_EUSZBN,0,0,0,0,0,0
ID_9E5OMC,0,0,0,0,0,0
ID_3R6KBU,0,0,0,0,0,0
ID_4TGSZ9,0,0,0,0,0,0
ID_NX8EEE,0,0,0,0,0,0
ID_RWKSD3,0,0,0,0,0,0
ID_7X97V1,0,0,0,0,0,0
ID_2AFQRA,0,0,0,0,0,0
ID_Q1RU6X,0,0,0,0,0,0
ID_YC254M,0,0,0,0,0,0
ID_UNWPJB,0,0,0,0,0,0
ID_B660BU,0,0,0,0,0,0
ID_4ORCRP,0,0,0,0,0,0
ID_YFLCSJ,0,0,0,0,0,0
ID_733Z0L,0,0,0,0,0,0
ID_KB7EEN,0,0,0,0,0,0
ID_066CHB,0,0,0,0,0,0
ID_BEU1N6,0,0,0,0,0,0
ID_C8R4WH,0,0,0,0,0,0
ID_PI3I2J,0,0,0,0,0,0
ID_9PMVYR,0,0,0,0,0,0
ID_Q7EXXO,0,0,0,0,0,0
ID_CQKKBK,0,0,0,0,0,0
ID_9QR9WA,0,0,0,0,0,0
ID_FELSNU,0,0,0,0,0,0
ID_PNKANZ,0,0,0,0,0,0
ID_22JIZ1,0,0,0,0,0,0
ID_IRZOS2,0,0,0,0,0,0
ID_PHQQ0F,0,0,0,0,0,0
ID_IW2314,0,0,0,0,0,0
ID_8UX59T,0,0,0,0,0,0
ID_4VMFY1,0,0,0,0,0,0
ID_NAS5OH,0,0,0,0,0,0
ID_B5C6RJ,0,0,0,0,0,0
ID_PXCAKA,0,0,0,0,0,0
ID_T7JWJL,0,0,0,0,0,0
ID_Z40GIH,0,0,0,0,0,0
ID_7B6TSR,0,0,0,0,0,0
ID_T8UE85,0,0,0,0,0,0
ID_N2GA6J,0,0,0,0,0,0
ID_X7QNEK,0,0,0,0,0,0
ID_L03W0G,0,0,0,0,0,0
ID_5UDF18,0,0,0,0,0,0
ID_TT098H,0,0,0,0,0,0
ID_5QZP6R,0,0,0,0,0,0
ID_EH54DK,0,0,0,0,0,0
ID_PALW0Q,0,0,0,0,0,0
ID_KSA6SI,0,0,0,0,0,0
ID_YDQ1KZ,0,0,0,0,0,0
ID_7TRIGH,0,0,0,0,0,0
ID_T2KMPX,0,0,0,0,0,0
ID_W6H2GG,0,0,0,0,0,0
ID_CQOM1C,0,0,0,0,0,0
ID_V4PFS3,0,0,0,0,0,0
ID_7SSXA0,0,0,0,0,0,0
ID_904OMU,0,0,0,0,0,0
ID_UPD1SQ,0,0,0,0,0,0
ID_3BE6BK,0,0,0,0,0,0
ID_ROX1RX,0,0,0,0,0,0
ID_HJN7VE,0,0,0,0,0,0
ID_HQT8FR,0,0,0,0,0,0
ID_IT2HDM,0,0,0,0,0,0
ID_YNKD7B,0,0,0,0,0,0
ID_9QKC85,0,0,0,0,0,0
ID_QO4II7,0,0,0,0,0,0
ID_EXZ3UM,0,0,0,0,0,0
ID_REKC8W,0,0,0,0,0,0
ID_ATOZFV,0,0,0,0,0,0
ID_XUPA46,0,0,0,0,0,0
ID_BTIN8A,0,0,0,0,0,0
ID_4A8R3V,0,0,0,0,0,0
ID_QPZL6F,0,0,0,0,0,0
ID_45449H,0,0,0,0,0,0
